Geo_FIPS,Geo_QNAME,Geo_NAME,CENSUS_NUM,CITY_NAME ,TOTAL POP_DEMOGRAPHICS,PROP_POP WHITE,PROP_POP BLACK,PROP_POP ASIAN,PROP_POP AMERICAN INDIAN,PROP_POP NATIVE HAWAIIAN,WHITE_POP,BLACK_POP,AMERICAN INDIAN_POP,ASIAN_POP,NATIVE HAWAIIAN-POP,OTHER_POP,TWO RACES _POP,TOTAL NUMBER HOUSEHOLD_INCOME,PROP_<100K,PROP_>100K,<10K,10-15K,15-20K,20-25K,25-30K,30-35K,35-40K,40-45K,45-50K,50-60K,60-75K,75-99K,100-125K,125-150K,150-200K,>200K,MEDIAN HOUSEHOLD_INCOME,OWNER HOUSEHOLD_MEDIAN INCOME,RENTER HOUSEHOLD_MEDIAN INCOME,TOTAL HOUSING UNITS ,OWNER HOUSING UNITS,RENTER HOUSING UNITS,OWNER_RATE,RENTER_RATE,WHITE OWNER_RATE,NON_WHITE OWNER RATE,WHITE OWNER HOUSING UNITS,NON WHITE OWNER HOUSING UNITS,MEDIAN HOUSE VALUE (OWNER),,OTHER ,"Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts","Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts: With Either a Second Mortgage or Home Equity  Loan, but Not Both","Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts: With Either a Second Mortgage or Home Equity  Loan, but Not Both: Second Mortgage Only","Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts: With Either a Second Mortgage or Home Equity  Loan, but Not Both: Home Equity Loan Only","Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts: Both Second Mortgage and Home Equity Loan","Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts: No Second Mortgage and No Home Equity Loan","Owner-Occupied Housing Units: Housing Units with a Mortgage, Home Equity Loan,  or Similar Debts: Home Equity Loan Without A Primary Mortgage",Owner-Occupied Housing Units: Housing Units Without a Mortgage,1 PERSON HOUSEHOLD,2 PERSON HOUSEHOLD,3 PERSON HOUSEHOLD,4 PERSON HOUSEHOLD,5 PERSON HOUSEHOLD,6 PERSON HOUSEHOLD,7 OR MORE PERSON HOUSEHOLD
25017384004,"Census Tract 3840.04, Middlesex County, Massachusetts",Census Tract 3840.04,3840.04,FRAMINGHAM,1449,0.654244306,0.086266391,0.09799862,0,0,948,125,0,142,0,157,77,591,0.284263959,0.715736041,7,5,10,18,7,0,7,5,20,0,31,58,73,79,63,208,136581,161400,120729,591,478,113,0.808798646,0.191201354,0.709205021,0.290794979,339,139,639600,,,361,82,27,55,0,273,6,117,128,290,68,64,17,17,7
25017385101,"Census Tract 3851.01, Middlesex County, Massachusetts",Census Tract 3851.01,3851.01,ASHLAND,2978,0.637676293,0.169241101,0.158159839,0,0,1899,504,0,471,0,10,94,1221,0.24979525,0.75020475,77,0,0,22,32,0,0,10,0,15,96,53,199,44,151,522,171850,214716,112170,1272,703,569,0.552672956,0.447327044,0.839260313,0.160739687,590,113,743600,,,426,99,0,99,0,327,0,277,237,417,345,170,52,0,0
25017385102,"Census Tract 3851.02, Middlesex County, Massachusetts",Census Tract 3851.02,3851.02,ASHLAND,4762,0.793574129,0.020579588,0.095548089,0,0,3779,98,0,455,0,89,341,1804,0.328713969,0.671286031,109,16,29,77,9,107,0,0,10,17,71,148,146,254,220,591,137344,172909,,1851,1324,527,0.715289033,0.284710967,0.824018127,0.175981873,1091,233,631100,,,909,173,12,161,0,693,43,415,324,602,455,337,64,15,7
25017385201,"Census Tract 3852.01, Middlesex County, Massachusetts",Census Tract 3852.01,3852.01,ASHLAND,2871,0.700452804,0.052594915,0.021595263,0,0,2011,151,0,62,0,387,260,1238,0.473344103,0.526655897,23,26,11,0,0,51,42,35,14,22,145,217,224,28,121,279,104857,122386,50625,1292,941,351,0.728328173,0.271671827,0.870350691,0.129649309,819,122,553300,,,489,53,17,36,0,436,0,452,421,404,218,146,45,4,0
25017385203,"Census Tract 3852.03, Middlesex County, Massachusetts",Census Tract 3852.03,3852.03,ASHLAND,4611,0.717198005,0.050531338,0.187811755,0.002602472,0,3307,233,12,866,0,126,67,2156,0.379406308,0.620593692,64,12,14,31,79,37,15,13,72,95,165,221,349,196,220,573,115819,116444,,2299,1845,454,0.802522836,0.197477164,0.799457995,0.200542005,1475,370,475100,,,1120,189,0,189,0,908,23,725,707,856,259,334,0,0,0
25017385204,"Census Tract 3852.04, Middlesex County, Massachusetts",Census Tract 3852.04,3852.04,ASHLAND,3472,0.581797235,0.002304147,0.276209677,0.004896313,0,2020,8,17,959,0,105,363,1154,0.253032929,0.746967071,0,21,0,0,17,0,0,23,13,18,32,168,165,74,141,482,167188,220417,113352,1281,908,373,0.708821233,0.291178767,0.640969163,0.359030837,582,326,639600,,,691,63,0,63,7,621,0,217,60,414,276,289,96,19,0
25017386100,"Census Tract 3861, Middlesex County, Massachusetts",Census Tract 3861,3861,SHERBORN,4404,0.809945504,0.004768392,0.091280654,0,0,3567,21,0,402,0,11,403,1512,0.192460317,0.807539683,0,12,23,0,4,16,32,21,0,65,23,95,95,89,191,846,247500,250001,106563,1575,1351,224,0.857777778,0.142222222,0.858623242,0.141376758,1160,191,944400,,,957,232,38,194,0,702,23,394,242,496,174,461,113,26,0
25017387100,"Census Tract 3871, Middlesex County, Massachusetts",Census Tract 3871,3871,HOLLISTON,4377,0.864747544,0.007082477,0.028329906,0,0,3785,31,0,124,0,177,260,1774,0.337655017,0.662344983,35,35,37,12,68,85,26,9,17,40,103,132,144,148,309,574,149286,170882,67604,1796,1418,378,0.789532294,0.210467706,0.890691114,0.109308886,1263,155,611900,,,993,141,14,127,0,846,6,425,451,614,339,255,111,4,0
25017387201,"Census Tract 3872.01, Middlesex County, Massachusetts",Census Tract 3872.01,3872.01,HOLLISTON,5976,0.820783133,0.003681392,0.09856091,0,0,4905,22,0,589,0,62,398,2301,0.351586267,0.648413733,89,41,45,56,73,109,10,47,63,52,37,187,171,154,463,704,151650,169779,33658,2345,1987,358,0.847334755,0.152665245,0.875691998,0.124308002,1740,247,598400,,,1347,279,13,266,0,1068,0,640,442,799,535,372,105,44,4
25017387202,"Census Tract 3872.02, Middlesex County, Massachusetts",Census Tract 3872.02,3872.02,HOLLISTON,4611,0.85599653,0.011494253,0.058121882,0,0,3947,53,0,268,0,99,244,1579,0.204559848,0.795440152,23,0,9,13,29,0,9,17,0,55,45,123,70,202,220,764,188472,200417,54125,1633,1502,131,0.919779547,0.080220453,0.892809587,0.107190413,1341,161,672000,,,866,188,30,158,0,678,0,636,139,673,286,322,57,41,61
25017388100,"Census Tract 3881, Middlesex County, Massachusetts",Census Tract 3881,3881,BOXBOROUGH,5468,0.679956108,0.085040234,0.18013899,0,0,3718,465,0,985,0,55,245,2210,0.328054299,0.671945701,71,0,20,56,43,15,25,61,0,150,106,178,109,263,247,866,151000,188077,61979,2279,1708,571,0.749451514,0.250548486,0.745901639,0.254098361,1274,434,671800,,,1228,242,0,242,0,986,0,480,542,743,313,570,11,31,0
25017388200,"Census Tract 3882, Middlesex County, Massachusetts",Census Tract 3882,3882,SHIRLEY,7017,0.824283882,0.065697592,0.025224455,0.000427533,0.001852644,5784,461,3,177,13,351,228,2404,0.413477537,0.586522463,14,27,11,135,148,16,0,59,127,68,169,220,218,376,354,462,121875,134554,47738,2512,1978,534,0.787420382,0.212579618,0.935793731,0.064206269,1851,127,412700,,,1425,340,38,302,0,1070,15,553,728,790,455,240,148,30,13
25017388300,"Census Tract 3883, Middlesex County, Massachusetts",Census Tract 3883,3883,LOWELL,6099,0.538448926,0.112313494,0.124610592,0,0,3284,685,0,760,0,560,810,1951,0.879548949,0.120451051,304,328,249,158,106,86,76,34,35,134,36,170,120,34,55,26,23688,84375,20473,2074,197,1877,0.094985535,0.905014465,0.47715736,0.52284264,94,103,327300,,,159,0,0,0,0,159,0,38,1092,441,176,176,66,0,0
25017980000,"Census Tract 9800, Middlesex County, Massachusetts",Census Tract 9800,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
